,voyage_name,voyage_start_time,voyage_start_lat,voyage_start_lon,voyage_end_time,voyage_end_lat,voyage_end_lon,invest_time,lat,lon,item_class,item_kind,size_sign,distance,debris_number,debris_color,observer_no,observer_name,time_zone,recorder,record_place,eye_level,course,speed,weather,wind_direction_type,wind_direction,wind_velocity_type,wind_velocity,sea_conditions,glare_type,glare,remarks,platform,terminal_id,camera_filename
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:41:25,37.99859997,137.1964833,その他 プラスチック製品,PC,SS,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:42:02,37.99851665,137.2009833,レジ袋,PBA,S,5～10,1,透明,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:43:07,37.99843334,137.2047333,その他 プラスチック製品,PC,SS,10～15,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:44:32,37.9982833,137.2114667,その他 プラスチック製品,PC,SS,15～20,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:46:49,37.99805003,137.2227167,その他 プラスチック製品,PC,SS,25～30,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:47:54,37.99796663,137.2272167,レジ袋,PBA,SS,15～20,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:49:07,37.99785004,137.2317167,流れ藻,SW,SS,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:50:04,37.99776664,137.2362333,その他 プラスチック製品,PC,SS,5～10,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:50:18,37.99771668,137.2384833,その他 プラスチック製品,PC,S,5～10,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:50:42,37.99771668,137.2384833,その他 プラスチック製品,PC,SS,10～15,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:51:11,37.99768332,137.2407333,流れ藻,SW,M,10～15,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:51:37,37.99763337,137.2429834,その他 プラスチック製品,PC,S,5～10,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:52:13,37.99760001,137.2452333,その他 プラスチック製品,PC,SS,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:52:32,37.99756665,137.2474834,その他 プラスチック製品,PC,SS,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:53:15,37.99753337,137.2497333,流れ藻,SW,M,15～20,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:54:00,37.99744997,137.2549667,金属製品,M,SS,10～15,1,黄,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:54:14,37.99744997,137.2549667,ペットボトル,PBO,S,10～15,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:54:34,37.9974167,137.2564667,その他 プラスチック製品,PC,SS,15～20,1,青,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:55:00,37.99734998,137.2587166,その他 プラスチック製品,PC,SS,5～10,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:57:32,37.99706667,137.26995,その他 プラスチック製品,PC,SS,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:58:02,37.99700003,137.2722,その他 プラスチック製品,PC,SS,5～10,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
28,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 10:58:15,37.99700003,137.2722,潮目,?,?,?,?,?,,?,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:03:01,37.99675,137.2947834,その他 プラスチック製品,PC,S,20～25,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:03:51,37.99668336,137.2992834,流木,DW,L,75～100,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:04:17,37.99666668,137.3015166,その他 プラスチック製品,PC,SS,25～30,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:05:21,37.99663332,137.3060333,その他 プラスチック製品,PC,SS,15～20,1,黄,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:05:52,37.99659996,137.3082667,その他 天然物,NO,SS,15～20,1,グレー,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:07:25,37.99651665,137.3150333,その他 プラスチック製品,PC,SS,45～50,1,黄,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:07:41,37.99651665,137.3150333,流れ藻,SW,SS,10～15,1,緑,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:08:20,37.99646669,137.3195334,ボンデン 浮子,FGF,S,45～50,1,黄,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:08:35,37.99646669,137.3195334,その他 プラスチック製品,PC,S,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:08:54,37.99645001,137.3217833,その他 プラスチック製品,PC,SS,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:09:15,37.99641665,137.3240334,その他 プラスチック製品,PC,SS,5～10,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:09:53,37.99641665,137.3262833,その他 プラスチック製品,PC,SS,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:10:10,37.99641665,137.3262833,その他 プラスチック製品,PC,SS,5～10,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:10:59,37.99635001,137.3308,流れ藻,SW,SS,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:11:44,37.99631665,137.3353,その他 天然物,NO,SS,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:12:04,37.99631665,137.3353,その他 プラスチック製品,PC,SS,5～10,1,黄,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:12:22,37.99631665,137.33755,その他 プラスチック製品,PC,SS,5～10,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:12:42,37.99631665,137.33755,潮目,?,?,?,?,?,,?,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:13:39,37.99623334,137.3428333,流れ藻,SW,SS,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:13:55,37.99623334,137.3443333,その他 プラスチック製品,PC,SS,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:14:07,37.99623334,137.3443333,その他 漁具,FGO,S,5～10,1,赤,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:14:25,37.99621666,137.3466,その他 プラスチック製品,PC,SS,～5,1,青,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:14:48,37.99621666,137.3488667,潮目,?,?,?,?,?,,?,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:15:09,37.99621666,137.3488667,レジ袋,PBA,S,25～30,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:15:30,37.99621666,137.3511333,潮目,?,?,?,?,?,,?,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:17:08,37.9961833,137.3579333,その他 プラスチック製品,PC,SS,10～15,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:17:24,37.99619998,137.3601833,流れ藻,SW,SS,5～10,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:18:07,37.99619998,137.3601833,潮目,?,?,?,?,?,,?,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:18:18,37.99619998,137.36545,流れ藻,SW,M,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:20:41,37.9961667,137.3737334,流れ藻,SW,SS,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:20:52,37.99615002,137.3759833,その他 プラスチック製品,PC,SS,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:25:01,37.99605003,137.3940667,その他 プラスチック製品,PC,SS,15～20,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:26:05,37.99606671,137.3986,流れ藻,SW,SS,20～25,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:26:53,37.99601667,137.40315,その他 プラスチック製品,PC,S,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:27:30,37.99599999,137.4054333,その他 プラスチック製品,PC,SS,10～15,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:27:43,37.99599999,137.4077167,その他 プラスチック製品,PC,SS,10～15,1,グレー,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:28:28,37.99599999,137.4099833,その他 プラスチック製品,PC,SS,5～10,1,緑,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:28:50,37.99601667,137.4122666,その他 プラスチック製品,PC,SS,5～10,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:29:12,37.99601667,137.4122666,その他 プラスチック製品,PC,SS,～5,5,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:29:27,37.99603335,137.41455,その他 プラスチック製品,PC,SS,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:29:36,37.99603335,137.41455,その他 プラスチック製品,PC,SS,～5,5,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:29:55,37.99603335,137.4168334,その他 プラスチック製品,PC,SS,20～25,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:30:31,37.99603335,137.4168334,流れ藻,SW,SS,5～10,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:30:58,37.99603335,137.4221667,その他 プラスチック製品,PC,SS,10～15,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:31:12,37.99603335,137.4221667,その他 プラスチック製品,PC,SS,5～10,約10,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:31:29,37.99603335,137.4236667,その他 プラスチック製品,PC,SS,5～10,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:31:53,37.99605003,137.42595,流れ藻,SW,S,5～10,1,橙,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:32:20,37.99603335,137.4282167,その他 漁具,FGO,SS,5～10,1,黒,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:33:09,37.99603335,137.4304834,その他 プラスチック製品,PC,SS,20～25,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:33:18,37.99601667,137.43275,流れ藻,SW,SS,15～20,1,橙,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:33:40,37.99601667,137.43275,流れ藻,SW,SS,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:33:57,37.99601667,137.4350166,その他 プラスチック製品,PC,SS,～5,5,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:34:21,37.99606671,137.4380334,その他 プラスチック製品,PC,SS,5～10,4,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:35:21,37.99611666,137.4418167,食品包装材,FP,S,25～30,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:36:34,37.99611666,137.44635,その他 プラスチック製品,PC,SS,10～15,約20,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:37:46,37.99609998,137.4531666,その他 プラスチック製品,PC,SS,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:38:31,37.99609998,137.4554334,その他 プラスチック製品,PC,SS,5～10,約10,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:38:53,37.99609998,137.4577,その他 プラスチック製品,PC,SS,10～15,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:39:08,37.99609998,137.4577,その他 プラスチック製品,PC,SS,～5,約10,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:39:24,37.99611666,137.4599667,その他 プラスチック製品,PC,SS,5～10,約10,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:39:33,37.99611666,137.4599667,流れ藻,SW,S,5～10,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:39:50,37.99613334,137.4622333,その他 プラスチック製品,PC,SS,10～15,約10,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:40:02,37.99613334,137.4622333,その他 プラスチック製品,PC,SS,10～15,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:40:17,37.99613334,137.4645,その他 プラスチック製品,PC,SS,15～20,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:41:37,37.9961833,137.4690167,その他 プラスチック製品,PC,SS,5～10,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:41:50,37.99615002,137.4713,その他 プラスチック製品,PC,SS,10～15,約20,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:42:23,37.9961833,137.4735667,その他 人工物,UO,S,10～15,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:42:39,37.9961833,137.4735667,その他 プラスチック製品,PC,SS,15～20,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:42:51,37.99628329,137.4758166,流れ藻,SW,SS,5～10,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:43:02,37.99628329,137.4758166,その他 プラスチック製品,PC,SS,5～10,約10,グレー,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:43:22,37.99631665,137.4780834,その他 プラスチック製品,PC,SS,10～15,約10,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:43:34,37.99631665,137.4780834,流れ藻,SW,SS,20～25,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:43:52,37.99635001,137.48035,その他 プラスチック製品,PC,SS,10～15,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:44:48,37.99636669,137.4826167,その他 人工物,UO,M,～5,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:45:13,37.99639997,137.4848833,流れ藻,SW,S,15～20,1,茶,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:45:34,37.99643333,137.4871667,その他 プラスチック製品,PC,SS,～5,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:46:01,37.99646669,137.4894334,その他 プラスチック製品,PC,SS,15～20,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:46:52,37.99655001,137.4939666,その他 プラスチック製品,PC,SS,25～30,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:47:06,37.99655001,137.4939666,その他 プラスチック製品,PC,SS,25～30,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:47:25,37.99659996,137.4969834,その他 プラスチック製品,PC,SS,～5,5,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:48:09,37.99663332,137.4984833,その他 プラスチック製品,PC,SS,5～10,1,白,,隈部あき,,,,,,,,,,,,,,,,,,
29,神鷹20150721,2015/07/21-06:00:00,37.7683,136.0862667,2015/07/21-18:00:00,39.04159999,137.8210167,2015/7/21- 11:48:23,37.99663332,137.50075,その他 プラスチック製品,PC,SS,10～15,4,白,,隈部あき,,,,,,,,,,,,,,,,,,
