2015/8/19- 8:25:28,2015/8/19,8:25:21,33.10863337,134.2381
2015/8/19- 8:26:06,2015/8/19,8:25:53,33.10856665,134.2366
2015/8/19- 8:30:33,2015/8/19,8:30:22,33.10748337,134.2231833
2015/8/19- 8:31:22,2015/8/19,8:31:23,33.1070833,134.2202834
2015/8/19- 8:31:42,2015/8/19,8:31:51,33.10696671,134.2188167
2015/8/19- 8:37:40,2015/8/19,8:37:53,33.10564999,134.20115
2015/8/19- 8:52:07,2015/8/19,8:51:54,33.10328336,134.1602833
2015/8/19- 8:52:25,2015/8/19,8:52:23,33.10323332,134.15885
2015/8/19- 8:55:15,2015/8/19,8:55:22,33.10298329,134.1503334
2015/8/19- 8:55:41,2015/8/19,8:55:54,33.10291666,134.1489333
2015/8/19- 8:55:54,2015/8/19,8:55:54,33.10291666,134.1489333
2015/8/19- 8:56:08,2015/8/19,8:55:54,33.10291666,134.1489333
2015/8/19- 8:56:10,2015/8/19,8:56:23,33.1028833,134.14755
2015/8/19- 8:56:22,2015/8/19,8:56:23,33.1028833,134.14755
2015/8/19- 8:56:38,2015/8/19,8:56:51,33.10283334,134.1461667
2015/8/19- 8:56:49,2015/8/19,8:56:51,33.10283334,134.1461667
2015/8/19- 8:58:43,2015/8/19,8:58:53,33.10258331,134.1407
2015/8/19- 8:59:02,2015/8/19,8:58:53,33.10258331,134.1407
2015/8/19- 9:04:24,2015/8/19,9:04:23,33.10123332,134.1259
2015/8/19- 9:06:27,2015/8/19,9:06:23,33.0994333,134.1208667
2015/8/19- 9:16:57,2015/8/19,9:16:52,33.08975003,134.0936667
2015/8/19- 9:21:38,2015/8/19,9:21:54,33.08329999,134.0816833
2015/8/19- 9:30:57,2015/8/19,9:30:52,33.07201669,134.0600334
2015/8/19- 9:37:50,2015/8/19,9:37:53,33.06376663,134.0427167
2015/8/19- 9:38:51,2015/8/19,9:38:53,33.06264999,134.0402334
2015/8/19- 9:39:13,2015/8/19,9:39:22,33.0620667,134.0390167
2015/8/19- 9:39:46,2015/8/19,9:39:54,33.06151668,134.0378
2015/8/19- 9:40:10,2015/8/19,9:40:22,33.06094998,134.0365667
2015/8/19- 9:59:56,2015/8/19,9:59:51,33.04035002,133.9869833
2015/8/19- 10:04:43,2015/8/19,10:04:53,33.03508334,133.9741667
2015/8/19- 10:06:33,2015/8/19,10:06:22,33.0334,133.9703166
2015/8/19- 10:07:08,2015/8/19,10:06:54,33.03284998,133.96905
2015/8/19- 10:07:43,2015/8/19,10:07:51,33.03171666,133.9665333
2015/8/19- 10:08:05,2015/8/19,10:07:51,33.03171666,133.9665333
2015/8/19- 10:08:34,2015/8/19,10:08:23,33.03114996,133.9652666
2015/8/19- 10:10:36,2015/8/19,10:10:24,33.02884997,133.9603
2015/8/19- 10:11:11,2015/8/19,10:11:25,33.02768329,133.9578167
2015/8/19- 10:11:25,2015/8/19,10:11:25,33.02768329,133.9578167
2015/8/19- 10:11:48,2015/8/19,10:11:53,33.02713335,133.95655
2015/8/19- 10:15:20,2015/8/19,10:15:23,33.0230833,133.94795
2015/8/19- 10:15:41,2015/8/19,10:15:51,33.02248333,133.9467166
2015/8/19- 10:18:43,2015/8/19,10:18:53,33.01891666,133.9393833
